code,water_source_type,inspecting_agency,inspection_date,region,district,source_name,nearest_settlement_name,distance_to_settlement,establishing_agency,date_source_established,latitude,longitude,gps_precision,permanent,functioning,reason_for_non_functioning,last_intervention_agency,last_intervention_description,last_intervention_date
,Dug Well,FGS Ministry of Energy and Water Resources,2022-04-25,Bakool,xudur,Liifow ,Buulow section 1,,,,4.12396,43.89296,,yes,Yes,,,,
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-03-19,Bari,iskushuban,Xaajiyada dug well,Gumbax,0.5,Community_,24/05/2019,10.8843349,51.1113377,,yes,Yes,,Community_e,25/08/2020,Cleaning the site of the dugwell
,Dug Well,Galmudug Ministry of Energy and Water Resources,2022-03-20,Galgaduud,dhusa_marreb,Ceeldheere,Ceel dheere,0.12,Action Internationale Centre La Fairm,14/03/1980,5.367973,46.1889408,,yes,Yes,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-21,Middle Shabelle,jowhar,Cabdi galadi,Timiro,0.0,Former Somali Government,16/11/2002,2.8090774,45.537392,,yes,Yes,,,,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-05-09,Awdal,baki,Xil. Mahdi,Baki ,3.0,Xil.Mahdi,09/04/2017,10.0294702,43.3676656,,yes,Yes,,,,
,Dug Well,Galmudug Ministry of Energy and Water Resources,2022-04-16,Mudug,galkayo,daranle sw,daranley,1.0,,,6.7289287,47.4031117,,yes,Yes,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-31,Lower Shabelle,wanla_weyn,Cabdi Jiis water supply ,Buulo Maadeey,1.0,Private,18/03/2009,2.6066951,44.8805099,,yes,Yes,,Private,19-Jan-20,Maintenance the well
,Dug Well,FGS Ministry of Energy and Water Resources,2022-05-30,Hiraan,beled_weyne,Cisman Cagey ,Buloyacqub ,,,17/11/2002,4.441,45.1317,,yes,Yes,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-06-11,Gedo,cel_waq,Bokoladiqa,Bukoladiqa,1.0,United Nations World Food Programme,06/11/2015,2.827114,41.0608795,,yes,No,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-21,Gedo,doolow,Wadajir community well,Wadajir village,2.0,International Organisation of Migration,21/03/2022,3.803151,42.5506367,,yes,Yes,,World vision ,21-Mar-22,Wash
,Dug Well,Somaliland Ministry of Water Resources Development,2022-05-09,Awdal,borama,Carro-weyn dug well,Carro weyn,,,,10.2770499,43.4122033,,yes,Yes,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-05-29,Hiraan,beled_weyne,Fiqi,Howlwadaag,,,23/05/2014,4.441,45.1317,,yes,Yes,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-31,Lower Shabelle,wanla_weyn,Daaru Salaam Water supply ,Islaamoole,1.0,Private,17/02/2020,2.5359568,44.8462623,,yes,Yes,,Private,29-Mar-22,Maintaining the well
,Dug Well,FGS Ministry of Energy and Water Resources,2022-05-29,Hiraan,beled_weyne,Isaq Diriye ,Heegan,,,,4.73356,45.221508,,yes,Yes,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-31,Lower Shabelle,wanla_weyn,Ceelka Haakow,Haakow,1.0,Private,02/02/2011,2.5815393,44.8598834,,yes,Yes,,Private,2-Dec-21,"Maintain reservoir, remove the soil "
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-15,Hiraan,beled_weyne,Maleele water supply,Koshin_xidigta,1.0,Community,11/11/2008,4.7389259,45.2038035,,yes,Yes,,Adventist Development Relief Agency,11-Jan-12,Concrete water tanker
,Dug Well,FGS Ministry of Energy and Water Resources,2022-05-29,Hiraan,beled_weyne,Dhuurdheere,Raadeerka ,,Private,23/10/2004,4.74838,45.19833,,yes,Yes,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-06-09,Gedo,belet_xaawo,kiloow water source,Malkariye,7.0,Community,04/01/2005,3.9798989,41.906655,,yes,Yes,,ICRC,30-May-22,Rehabilitation 
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-02-24,Nugaal,eyl,Dug well,Badey eyl,0.3,Norwegian Church Aid,24/02/2021,7.9626331,49.8442485,,yes,Yes,,Norwegian Church Aid,24/02/2021,"Construction of ground water tank
Pipeline extension and water kiosks.
Construction of caretaker room."
,Dug Well,Somaliland Ministry of Water Resources Development,2022-03-31,Awdal,lughaye,Geerisa dug well,Geerisa ,0.3,Danish Refugee Council (Somaliland),31/03/2006,10.6083806,43.4322298,,yes,Yes,,SCI,28/11/2015,Solar instalation
,Dam,FGS Ministry of Energy and Water Resources,2022-04-21,Bay,bur_hakaba,Macruuf,Macruuf,,Community_,01/01/1998,2.828955,44.142056,,no,No,,,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-04-11,Woqooyi Galbeed,hargeisa,K13,Geed deeble,0.6,China,13/10/1982,9.8182675,44.0049611,,yes,No,2 Years before pump motor,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-21,Gedo,doolow,Garboolow well,Garboolow village,2.0,Cooperazione Internazionale,21/03/2022,3.8031884,42.5505947,,yes,Yes,,Advance for Small Enterprise Program,21-Mar-22,Renovation and rehabilitation 
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-22,Middle Shabelle,jowhar,Cabdi Cali,Sariiraale,1.5,Private,07/07/2011,2.864814,45.4464315,,yes,No,"2 years ago,there is a lot of sand in the source ",Private,17-Jun-19,Change the submersible pump
,Dug Well,Somaliland Ministry of Water Resources Development,2022-05-08,Awdal,lughaye,Gargaara bari,Gargaara,0.5,United Nations Children's Fund,06/12/2019,10.3088798,43.8060581,,yes,Yes,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-06-09,Gedo,belet_xaawo,Malkariye well,Malkariye,7.0,BUWASCO,14/11/2011,3.9823627,41.9069884,,yes,Yes,,Danish Refugee Council (Regional Office),2-May-22,Rehabilitation 
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-18,Bay,bur_hakaba,Water refreshing ,Waabei,2.0,BTSC,18/06/2017,2.8004534,44.0815267,,no,Yes,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-31,Lower Juba,kismayo,Dekaresonka legada,Calanley,2.0,Private,31/03/2003,-0.3627523,42.540807,,yes,Yes,,Private,1-Feb-21,Bought pipe drawn water from the shallow supplies donkey cart.
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-31,Lower Juba,kismayo,Dalhiska ,Dalhiska,12.0,Private,04/12/2020,-0.3401867,42.5689301,,yes,Yes,,,27-Mar-22,Shading and more pipes
,Dug Well,Somaliland Ministry of Water Resources Development,2022-04-26,Woqooyi Galbeed,hargeisa,Ismail  Ali Dug well,Burco yar,1.0,Ismail Dugwell,25/03/2022,9.6502062,44.2571853,,yes,Yes,,,,
,Berkad,FGS Ministry of Energy and Water Resources,2022-03-25,Bay,qansax_dheere,WAR ATOOW,BUULO GOMOR,10.0,Village community,25/03/1989,2.8565043,43.0018021,,no,No,"The water was stopped 7 years ago, cause of lack of rain and drought",not_specified,26-Mar-20,Digging of berked
,Berkad,FGS Ministry of Energy and Water Resources,2022-03-25,Bay,qansax_dheere,WAR IBRAAN,Tiirki,7.0,Village community,25/03/1973,2.8726554,42.9834311,,no,No,Before 7 months because of lack of rain,Adventist Development Relief Agency,26-Mar-19,Rehabilitation and digging of berked
,Berkad,FGS Ministry of Energy and Water Resources,2022-03-25,Bay,qansax_dheere,WAR GADUUDI,MOOKUWOW,10.0,Former Somali Government,25/03/1985,2.8802641,43.0030254,,no,No,The water was stopped before  months  because sailer of rain season,not_specified,26-Mar-18,Digging
,Dam,FGS Ministry of Energy and Water Resources,2022-03-22,Bay,bur_hakaba,Warta balow,Balow,2.0,Community_,28/08/2013,2.78006,44.0823217,,no,No,It's dry ,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-05-29,Hiraan,beled_weyne,Ifiye ,Doon subugle ,,,23/12/2018,4.441,45.1317,,yes,Yes,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-05-17,Lower Shabelle,wanla_weyn,Waraw Mamey SH,Waraw Mamey ,,Private,12/12/2015,2.629167,44.83778,,yes,Yes,,,,
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-04-13,Sanaag,ceerigaabo,Xabeeb dugwell,Buraan,1.0,Community_,14/05/2000,10.2141718,48.7727489,,yes,Yes,,Owner of the dugwell,31/03/2021,"1: Generator 
2: Digged the deep of well"
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-24,Bakool,xudur,Jiroomow shallow well ,Bullow,0.5,GRRN,25/03/2022,4.1249479,43.8913415,,no,Yes,,GRRN,25-Mar-22,Construction of water tank caretaker room istallaion of 1.5 submersible pupm
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-24,Bakool,xudur,Saweeda shallow well,Saweeda shallow well,1.0,GRRN,24/03/2022,4.1268699,43.8912627,,yes,Yes,,GRRN,24-Mar-22,Elevated water tank and submersible pupm caretaker room
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-28,Lower Shabelle,afgooye,Samafale water supply,Imbaghaati,3.0,Private,28/03/2007,2.1386998,45.1236187,,yes,Yes,,Private,28-Oct-20,Removing the soil from the well and maintaining of water tank
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-28,Lower Shabelle,afgooye,Xaaji Maame water supply,If iyo Aakhiro,6.0,Kuwait Government,28/03/2013,2.1268212,45.1294782,,yes,Yes,,Kuwait Government,28-Jan-22,Construction of One room for generator and submersible change
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-03-20,Bari,iskushuban,Waadi khayr dug well,Waadi khayr,0.1,Community_,20/03/1991,11.128186,51.0563147,,yes,Yes,,CARE Somalia,20/10/2021,"Installation of solar power system.
Installation of pump and raising pipes.
Construction 6 kiosks and it's distribution pipe line.
Construction of generator room"
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-03-20,Bari,iskushuban,Cadayo dug well,Cadayo,0.5,Islamic Relief Somalia,20/06/2021,11.003073,51.0976064,,yes,Yes,,Islamic Relief Somalia,20/11/2021,Installation of solar power system.
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-19,Bay,bur_hakaba,Fanqal,Reebey,8.0,GREDO,19/01/2020,0,0,,no,Yes,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-16,Hiraan,beled_weyne,Midaam,Bundoweyn IDPS,2.0,Community ,10/10/2002,4.734971,45.2066398,,yes,Yes,,RI,15-Nov-20,Generator 
,Dug Well,Somaliland Ministry of Water Resources Development,2022-04-16,Woqooyi Galbeed,hargeisa,Cadaadley Dug well,Cadaadley district,0.1,United Nations Children's Fund,15/05/1991,9.7682462,44.6896322,,yes,Yes,,,11/07/2008,"Engine rehapilitation, solar instalation."
,Borehole,FGS Ministry of Energy and Water Resources,,Bay,Baydhaba,Bonkaay BH2,Boonkaay,,UNICEF - United Nations Children's Fund,1/1/2009,3.1517,43.6282,,Yes,Yes,,,,
,Borehole,Puntland Ministry of Energy Minerals and Water,2022-02-19,Bari,qardho,Dangorayo borehole,Dangorayo,1.0,Tadamun Social Society,18/01/2007,8.7252347,49.3311253,,yes,No,"12/2/2022 the day stopped functioning.
Main raising pipes requires changing.",Norwegian Refugee Council,28/05/2021,Replacement of main raising pipe.
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-03-19,Bari,iskushuban,Mutakiini 1,Xaafuun,6.0,Community_,19/09/2005,10.4381589,51.2515067,,yes,Yes,,"Puntland Ministry of Energy, Minerals and Water",20/08/2012,"1: Installation of solar power system.
2: Supplied generator"
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-29,Lower Shabelle,afgooye,Ibnu Maxamed water supply ,Aaytiro,2.0,Community,29/03/2020,2.1470624,45.1183974,,yes,Yes,,Community,1-Jan-22,Pipeline and pump repair 
,Dug Well,FGS Ministry of Energy and Water Resources,2022-05-29,Hiraan,beled_weyne,Shabellow ,Shabellow ,,,22/07/2013,4.753113,45.2163659,,yes,Yes,,,,
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-03-19,Bari,iskushuban,Matakiini 2,Xaafun,6.0,Save the children,22/06/2015,10.4353928,51.2490906,,yes,Yes,,CARE Somalia,17/02/2022,"1: Installation of solar power system.
2: Supplied submersible pump.
3: Rehabilation of elevated water tank in order to stop water leaking.
4: Rehabilitation of caretaker room"
,Dug Well,FGS Ministry of Energy and Water Resources,2022-05-30,Hiraan,beled_weyne,Jaaburi,Xaawataako,,,23/12/2000,4.4419,45.1223,,yes,Yes,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-04-22,Bakool,ceel_barde,Cimilow SH,Celbarde,,not_specified,01/01/2015,4.826863,43.655213,,no,Yes,,,,
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-04-09,Bari,bossaso,Yalho dhugwell,Yalho,1.5,CARE Somalia,01/01/2014,10.9206903,49.2572814,,yes,Yes,,CARE Somalia,01/01/2017,Carried out a Rehabilitation of water tank
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-02-22,Nugaal,eyl,Ciyocado DW,Ciyocaddo,0.3,KAALO Relief and Development,22/01/2017,8.2704521,49.8270006,,yes,Yes,,KAALO Relief and Development,22/01/2018,Construction of ground tank
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-30,Hiraan,bulo_barde,Balcad water supply ,Dugsiga sare buloburte,1.5,Community,26/12/2017,3.8553192,45.5705965,,yes,Yes,,Community,30-Mar-21,Rehabilitation 
,Borehole,Puntland Ministry of Energy Minerals and Water,2022-02-27,Bari,qardho,Rako raaxo borehole 1,Rako raaxo,0.5,Former Somali Government,27/04/1958,9.7826007,49.7291179,,yes,No,"15/1/2022
The pump stopped  the working",Other,04/01/2021,"Installation of solar power system.
Installation of new submersible pump."
,Borehole,Puntland Ministry of Energy Minerals and Water,2022-04-10,Sanaag,laasqoray,Xubeera borehole 2,Xubeera,3.0,Kuwait Government,25/08/2014,10.669785,48.4850717,,yes,No,"1/14/2022
The reason is generator has stopped functioning.
",ADESO,26/06/2017,"Replacement of main raising and submersible pump.
Construction of 1 water kiosks.
Construction of toilet.
"
,Dug Well,FGS Ministry of Energy and Water Resources,2022-06-09,Lower Juba,afmadow,Ceel cathey,Danwadaag ,1.0,Community,08/04/2016,0.5200223,42.0752499,,yes,Yes,,United Nations Children's Fund,10-Jun-20,renovation 
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-16,Hiraan,beled_weyne,Caduun water supply ,Buundoweyn,2.0,Community,10/10/1991,4.7328474,45.2071241,,yes,Yes,,Relief international ,14-Jan-16,"Generator, elevator water tanker "
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-29,Lower Shabelle,afgooye,Alxkima water supply ,Waanjeele,2.0,Private,29/03/2006,2.1500983,45.1204953,,yes,Yes,,Private,20-Mar-22,Remove the soil and Maintaian pipeline and additional pump 
,Dug Well,FGS Ministry of Energy and Water Resources,2022-06-12,Gedo,doolow,Qansalaxey well,Qansaxley,2.0,World Vision,17/08/2018,4.1457387,42.059873,,yes,Yes,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-29,Lower Shabelle,afgooye,Al furqaan Water supply ,Waanjeele,2.5,Private,29/03/2009,2.1530451,45.1195002,,yes,Yes,,Private,30-Jan-22,"Maintain water tanka, pipeline replacement for 400M"
,Dug Well,Somaliland Ministry of Water Resources Development,2022-04-25,Woqooyi Galbeed,gebiley,Eid  dugwell,Arabsiyo,0.1,Eid,25/01/2022,9.6745899,43.7589352,,yes,Yes,,,,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-04-25,Woqooyi Galbeed,gebiley,Yusuf Taraweele dug well,"Arabsiyo.
",0.1,Yusuf Taraweele,25/04/1980,9.6740442,43.7590431,,yes,Yes,,,,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-04-14,Woqooyi Galbeed,hargeisa,Ceel la helay dug well,Diinqal,1.0,Islamic Relief Somalia,,9.698896,44.362768,,yes,Yes,,,,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-04-26,Woqooyi Galbeed,hargeisa,Mohamoud Hashi dug well,Burco yar,1.0,Mohamoud Hashi,26/08/2021,9.6501377,44.2585041,,yes,Yes,,,,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-04-13,Woqooyi Galbeed,hargeisa,Jaleelo dug well  for water tankers and farms,Jaleelo village,1.5,Privately established,,9.7664003,44.2923772,,yes,Yes,,,,
,Borehole,Puntland Ministry of Energy Minerals and Water,2022-04-13,Sanaag,laasqoray,Qaawane Borehole,Dhahar,0.8,Community_,01/01/2012,9.7419147,48.8105915,,yes,No,"Since March 2022
Submersible pump stopped working
And the main raising pipes are rusted and leaking.","1:Psawen
2:NRC",01/01/2019,"PSAWEN - provided the replacement of submersible pump only.

NRC- provided the solar system only."
,Dug Well,Somaliland Ministry of Water Resources Development,2022-04-25,Woqooyi Galbeed,gebiley,Kayse Hugur borehole,Arabsiyo,0.1,Kayse Hugur,25/04/2021,9.6738638,43.7586429,,yes,Yes,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-05-30,Hiraan,beled_weyne,Farah Gedi,Howlwadaag ,,Former Somali Government,23/07/1950,4.441,45.1317,,yes,Yes,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-04-19,Bay,bur_hakaba,Waaberi,Waaberi,,not_specified,01/01/2010,2.762016,44.098096,,no,Yes,,,,
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-03-29,Nugaal,garowe,Rabaable dug well,Rabaable,0.0,Community,29/03/1981,8.2807114,48.2980123,,yes,Yes,,ISRC - Islamic Relief Committee,29/03/2020,1. Construction of steel tank
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-16,Middle Shabelle,balcad,Farjano,Garas Bintow,2.5,Private,12/10/2002,2.2172281,45.3975772,,yes,Yes,,Islamic Relief Somalia,14-Mar-14,Construction of animal troughs and communal water point
,Dug Well,Somaliland Ministry of Water Resources Development,2022-03-30,Awdal,zeylac,Aasha caddo,caasha caddo,0.25,Danish Refugee Council (Regional Office),30/12/2006,11.1747362,43.4406391,,yes,Yes,,United Nations Children's Fund,23/11/2021,Bump replacement
,Dug Well,Somaliland Ministry of Water Resources Development,2022-05-09,Awdal,baki,Baki 2,Baki,1.0,Bmz,08/02/2016,10.0279884,43.3705481,,yes,Yes,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-16,Middle Shabelle,balcad,Diiraley,Diiraley,4.5,Private,13/09/2016,2.2223083,45.3220133,,yes,Yes,,Private,12-Oct-22,Installation of Solar system and submersible pump
,Dug Well,FGS Ministry of Energy and Water Resources,2022-05-29,Hiraan,beled_weyne,Nuur Diiriye ,Hilaac,,,23/11/1997,4.7336458,45.2054732,,yes,Yes,,,,
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-03-21,Bari,iskushuban,Gargoore duggwell,Gargoore,0.1,Community_,10/01/2012,10.4938131,50.6961789,,yes,Yes,,CARE Somalia,24/11/2019,"Replacement of distribution pipe line.
Construction of 6 kiosks.
Generator 
Pump."
,Borehole,Puntland Ministry of Energy Minerals and Water,2022-04-12,Sanaag,ceerigaabo,Mindhicir Borehole,Mindhicir,3.0,SHF,01/01/2019,10.1218743,48.4115493,,yes,No,"28 March 2022
Submersible pump has stopped functioning",Somaliland Ministry of Water Resources Development,01/07/2021,Replacement of submersible pump
,Dug Well,FGS Ministry of Energy and Water Resources,2022-05-17,Lower Shabelle,wanla_weyn,Doonka SH,Doonka,,Community_,13/12/2015,2.651111,44.86694,,yes,Yes,,,,
,Borehole,Puntland Ministry of Energy Minerals and Water,2022-04-10,Sanaag,laasqoray,Qorof borehole,Baran,,SRCS,26/08/2014,10.7053494,48.4147012,,yes,No,"17/ 9/ 2021
The reason is pump has stopped the functioning.",,26/06/2020,"Solar.
Replacement of submersible pump."
,Dug Well,FGS Ministry of Energy and Water Resources,2022-05-30,Hiraan,beled_weyne,Sagal,Siigalow ,,Community_,23/01/1984,4.4416,45.1212,,yes,Yes,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-21,Middle Shabelle,jowhar,Baareey,Baareey,0.0,EVSO,21/07/2017,2.8201289,45.5343616,,yes,Yes,,,,
